text_v2;lemma_text;pos_seq
ця кавоварка справжня мрія кавомана | вона варить такий смачний і ароматний напій;цей кавоварка справжній мрія кавоман | вона варити такий смачний і ароматний напій;DET NOUN ADJ NOUN NOUN PUNCT PRON VERB DET ADJ CCONJ ADJ NOUN
дуже зручна система автоматичного капучинатора досить натиснути одну кнопку;дуже зручний система автоматичний капучинатор досить натиснути один кнопка;ADV ADJ NOUN ADJ NOUN ADV VERB NUM NOUN
порадувала функція автоматичного очищення від накипу | тепер не треба стежити за станом кавоварки вона сама нагадає;порадувати функція автоматичний очищення від накип | тепер не треба стежити за стан кавоварка вона сам нагадати;VERB NOUN ADJ NOUN ADP NOUN PUNCT ADV PART ADV VERB ADP NOUN NOUN PRON DET VERB
окремо хочу відзначити стильний дизайн і компактні розміри | кавоварка чудово вписалася в інтерєр моєї кухні і не займає багато місця1;окремо хотіти відзначити стильний дизайн і компактний розмір | кавоварка чудово вписатися в інтерєр мій кухня і не займати багато місця1;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT NOUN ADV VERB ADP NOUN DET NOUN CCONJ PART VERB ADV NOUN
цей тостер став для мене справжньою знахідкою | тепер я можу швидко приготувати хрусткі грінки або розігріти булочки до сніданку;цей тостер стати для я справжній знахідка | тепер я могти швидко приготувати хрусткий грінка або розігріти булочка до сніданок;DET NOUN VERB ADP PRON ADJ NOUN PUNCT ADV PRON VERB ADV VERB ADJ NOUN CCONJ VERB NOUN ADP NOUN
дуже зручна система регулювання ступеня підсмажування можна вибрати один з шести режимів;дуже зручний система регулювання ступінь підсмажування можна вибрати один з шість режим;ADV ADJ NOUN NOUN NOUN NOUN ADV VERB DET ADP NUM NOUN
порадувала функція автоматичного центрування тостер сам розташовує скибочки хліба так;порадувати функція автоматичний центрування тостер сам розташовувати скибочка хліб так;VERB NOUN ADJ NOUN NOUN DET VERB NOUN NOUN ADV
окремо хочу відзначити стильний ретродизайн і якісні матеріали | тостер не тільки відмінно працює;окремо хотіти відзначити стильний ретродизайн і якісний матеріал | тостер не тільки відмінно працювати;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT NOUN PART PART ADV VERB
ця мультиварка стала для мене справжньою помічницею на кухні | тепер я можу готувати складні страви;цей мультиварка стати для я справжній помічниця на кухня | тепер я могти готувати складний страва;DET NOUN VERB ADP PRON ADJ NOUN ADP NOUN PUNCT ADV PRON VERB VERB ADJ NOUN
дуже радує наявність декількох автоматичних програм для різних страв від каш і супів до випічки та йогуртів | можна експериментувати з рецептами хоч кожен день1;дуже радувати наявність декілька автоматичний програма для різний страва від каш і суп до випічка та йогурт | можна експериментувати з рецепт хоч кожний день1;ADV VERB NOUN DET ADJ NOUN ADP ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN CCONJ NOUN PUNCT ADV VERB ADP NOUN SCONJ DET NOUN
приємно здивувала функція відкладеного старту | тепер я можу з вечора закласти все необхідне в мультиварку;приємно здивувати функція відкладений старт | тепер я могти з вечір закласти все необхідне в мультиварка;ADV VERB NOUN ADJ NOUN PUNCT ADV PRON VERB ADP NOUN VERB PRON ADJ ADP NOUN
окремо хочу відзначити якісне антипригарне покриття чаші | навіть пригорілі рештки їжі відмиваються легко і без зусиль1;окремо хотіти відзначити якісний антипригарний покриття чаша | навіть пригорілий рештки їжа відмиватися легко і без зусиль1;ADV VERB VERB ADJ ADJ NOUN NOUN PUNCT PART ADJ NOUN NOUN VERB ADV CCONJ ADP NOUN
цей блендер справжня знахідка для любителів смузі та фруктових коктейлів | він подрібнює навіть тверді інгредієнти за лічені секунди;цей блендер справжній знахідка для любитель смуга та фруктовий коктейл | він подрібнювати навіть твердь інгредієнт за лічений секунда;DET NOUN ADJ NOUN ADP NOUN NOUN CCONJ ADJ NOUN PUNCT PRON VERB PART ADJ NOUN ADP ADJ NOUN
дуже зручна система управління всього дві швидкості і імпульсний режим для найбільш твердих продуктів | розібратися може навіть дитина1;дуже зручний система управління все два швидкість і імпульсний режим для найбільш твердий продукт | розібратися могти навіть дитина1;ADV ADJ NOUN NOUN PRON NUM NOUN CCONJ ADJ NOUN ADP ADV ADJ NOUN PUNCT VERB VERB PART NOUN
ця вафельниця справжня знахідка для любителів солодкого | тепер я можу готувати смачні хрусткі вафлі хоч кожен день;цей вафельниця справжній знахідка для любитель солодкий | тепер я могти готувати смачний хрусткий вафля хоч кожний день;DET NOUN ADJ NOUN ADP NOUN ADJ PUNCT ADV PRON VERB VERB ADJ ADJ NOUN SCONJ DET NOUN
дуже зручна система індикації готовності спеціальний світловий індикатор змінює колір;дуже зручний система індикація готовність спеціальний світловий індикатор змінювати колір;ADV ADJ NOUN NOUN NOUN ADJ ADJ NOUN VERB NOUN
порадувало антипригарне покриття робочих поверхонь | навіть якщо тісто випадково протече;порадувати антипригарний покриття робочий поверхня | навіть якщо тісто випадково протекати;VERB ADJ NOUN ADJ NOUN PUNCT PART SCONJ NOUN ADV VERB
окремо хочу відзначити компактні розміри і оригінальний дизайн | вафельниця чудово вписалася в інтерєр моєї кухні і не займає багато місця на полиці1;окремо хотіти відзначити компактний розмір і оригінальний дизайн | вафельниця чудово вписатися в інтерєр мій кухня і не займати багато місце на полиці1;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT NOUN ADV VERB ADP NOUN DET NOUN CCONJ PART VERB DET NOUN ADP NOUN
дуже зручне розташування полиць і ящиків все завжди під рукою;дуже зручний розташування полиця і ящик все завжди під рука;ADV ADJ NOUN NOUN CCONJ NOUN PRON ADV ADP NOUN
приємно здивувала система no frost тепер я можу забути про необхідність розморожувати холодильник | він сам підтримує оптимальний мікроклімат без інею та льоду1;приємно здивувати система no frost тепер я могти забути про необхідність розморожувати холодильник | він сам підтримувати оптимальний мікроклімат без іній та льоду1;ADV VERB NOUN X X ADV PRON VERB VERB ADP NOUN VERB NOUN PUNCT PRON DET VERB ADJ NOUN ADP NOUN CCONJ NOUN
окремо хочу відзначити стильний дизайн і якісні матеріали | холодильник чудово вписався в інтерєр моєї кухні і став її справжньою прикрасою1;окремо хотіти відзначити стильний дизайн і якісний матеріал | холодильник чудово вписатися в інтерєр мій кухня і стати її справжній прикраса 1;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT NOUN ADV VERB ADP NOUN DET NOUN CCONJ VERB DET ADJ NOUN NUM
ця пральна машина справжня знахідка для нашої сімї | місткості барабана цілком вистачає;цей пральний машина справжній знахідка для наш сім | місткість барабан цілком вистачати;DET ADJ NOUN ADJ NOUN ADP DET NOUN PUNCT NOUN NOUN ADV VERB
дуже радує наявність великої кількості програм для різних типів тканин від делікатних шовкових блуз до грубих джинсів і рушників | можна вибрати оптимальний режим для кожної речі1;дуже радувати наявність великий кількість програма для різний тип тканина від делікатний шовковий блуз до грубий джинси і рушник | можна вибрати оптимальний режим для кожний речі1;ADV VERB NOUN ADJ NOUN NOUN ADP ADJ NOUN NOUN ADP ADJ ADJ NOUN ADP ADJ NOUN CCONJ NOUN PUNCT ADV VERB ADJ NOUN ADP DET NOUN
приємно здивувала функція автоматичного зважування білизни | тепер не треба гадати;приємно здивувати функція автоматичний зважування білизна | тепер не треба гадати;ADV VERB NOUN ADJ NOUN NOUN PUNCT ADV PART ADV VERB
порадувала система захисту від протікання | навіть якщо шланг випадково відєднається;порадувати система захист від протікання | навіть якщо шланг випадково відєднаватися;VERB NOUN NOUN ADP NOUN PUNCT PART SCONJ NOUN ADV VERB
окремо хочу відзначити стильний дизайн і компактні розміри | машинка чудово вписалася в інтерєр моєї ванної і не займає багато місця1;окремо хотіти відзначити стильний дизайн і компактний розмір | машинка чудово вписатися в інтерєр мій ванний і не займати багато місця1;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT NOUN ADV VERB ADP NOUN DET ADJ CCONJ PART VERB ADV NOUN
порадувала функція боротьби з зімятістю | якщо відразу дістати речі після закінчення циклу;порадувати функція боротьба з зімятість | якщо відразу дістати річ після закінчення цикл;VERB NOUN NOUN ADP NOUN PUNCT SCONJ ADV VERB NOUN ADP NOUN NOUN
ця індукційна плита справжня революція на моїй кухні | тепер я можу готувати їжу швидко;цей індукційний плита справжній революція на мій кухня | тепер я могти готувати їжа швидко;DET ADJ NOUN ADJ NOUN ADP DET NOUN PUNCT ADV PRON VERB VERB NOUN ADV
порадувала функція автоматичного відключення при перегріванні або розлитої рідини | тепер можна не боятися;порадувати функція автоматичний відключення при перегрівання або розлитий рідина | тепер можна не боятися;VERB NOUN ADJ NOUN ADP NOUN CCONJ ADJ NOUN PUNCT ADV ADV PART VERB
окремо хочу відзначити стильний дизайн і міцне склокерамічне покриття | плита виглядає сучасно і дорого;окремо хотіти відзначити стильний дизайн і міцний склокерамічний покриття | плита виглядати сучасно і дорого;ADV VERB VERB ADJ NOUN CCONJ ADJ ADJ NOUN PUNCT NOUN VERB ADV CCONJ ADV
ця газова плита моя вірна помічниця на кухні вже багато років | з нею я можу готувати що завгодно від ніжного омлету до тушкованого мяса1;цей газовий плита мій вірний помічниця на кухня вже багато рік | з вона я могти готувати що завгодно від ніжний омлета до тушкований мяса1;DET ADJ NOUN DET ADJ NOUN ADP NOUN ADV DET NOUN PUNCT ADP PRON PRON VERB VERB PRON PART ADP ADJ NOUN ADP ADJ NOUN
порадувала наявність газконтролю якщо полумя випадково згасне;порадувати наявність газконтроль якщо полумя випадково згаснути;VERB NOUN NOUN SCONJ NOUN ADV VERB
окремо хочу відзначити простоту і надійність конструкції | цій плиті не страшні ні перепади напруги;окремо хотіти відзначити простіт і надійність конструкція | цей плита не страшний ні перепада напруга;ADV VERB VERB NOUN CCONJ NOUN NOUN PUNCT DET NOUN PART ADJ CCONJ NOUN NOUN
ця електрична плита оптимальне рішення для моєї кухні | вона поєднує в собі зручність експлуатації;цей електричний плита оптимальний рішення для мій кухня | вона поєднувати в себе зручність експлуатація;DET ADJ NOUN ADJ NOUN ADP DET NOUN PUNCT PRON VERB ADP PRON NOUN NOUN
приємно здивувала функція автоматичного відключення | навіть якщо я раптом забуду вимкнути плиту;приємно здивувати функція автоматичний відключення | навіть якщо я раптом забути вимкнути плита;ADV VERB NOUN ADJ NOUN PUNCT PART SCONJ PRON ADV VERB VERB NOUN
окремо хочу відзначити легкість чищення | гладка склокерамічна поверхня не вбирає бруд і жир;окремо хотіти відзначити легкість чищення | гладкий склокерамічний поверхня не вбирати бруд і жир;ADV VERB VERB NOUN NOUN PUNCT ADJ ADJ NOUN PART VERB NOUN CCONJ NOUN
ця духовка справжня знахідка для любителів випічки і запіканок | з нею будьяке блюдо виходить ідеально пропеченим і румяним1;цей духовка справжній знахідка для любитель випічка і запіканок | з вона будьякий блюдо виходити ідеально пропечений і румяний;DET NOUN ADJ NOUN ADP NOUN NOUN CCONJ NOUN PUNCT ADP PRON ADJ NOUN VERB ADV ADJ CCONJ ADJ
приємно здивувала функція каталітичного очищення | бічні стінки і задня панель покриті спеціальною емаллю;приємно здивувати функція каталітичний очищення | бічний стінка і задній панель покритий спеціальний емалля;ADV VERB NOUN ADJ NOUN PUNCT ADJ NOUN CCONJ ADJ NOUN ADJ ADJ NOUN
порадував великий і зручний дисплей з таймером і годинником | тепер я завжди знаю;порадувати великий і зручний диспло з таймер і годинник | тепер я завжди знати;VERB ADJ CCONJ ADJ NOUN ADP NOUN CCONJ NOUN PUNCT ADV PRON ADV VERB
окремо хочу відзначити якісні напрямні і решітки з нержавійки | вони витримують великі навантаження і не деформуються від високих температур1;окремо хотіти відзначити якісний напрямний і решіток з нержавійка | вони витримувати великий навантаження і не деформуватися від високий температур1;ADV VERB VERB ADJ ADJ CCONJ NOUN ADP NOUN PUNCT PRON VERB ADJ NOUN CCONJ PART VERB ADP ADJ NOUN
цей електричний чайник мій незамінний помічник на кухні | з ним я завжди можу швидко закипятити воду для чаю;цей електричний чайник мій незамінний помічник на кухня | з він я завжди могти швидко закипятити вода для чай;DET ADJ NOUN DET ADJ NOUN ADP NOUN PUNCT ADP PRON PRON ADV VERB ADV VERB NOUN ADP NOUN
приємно здивувала функція автоматичного відключення при закипанні | більше не треба стояти поруч і стежити за чайником він сам вимкнеться;приємно здивувати функція автоматичний відключення при закипання | більше не треба стояти поруч і стежити за чайник він сам вимкнутися;ADV VERB NOUN ADJ NOUN ADP NOUN PUNCT ADV PART ADV VERB ADV CCONJ VERB ADP NOUN PRON DET VERB
порадувала наявність знімного фільтра від накипу | він надійно захищає чайник зсередини і легко чиститься під проточною водою1;порадувати наявність знімний фільтр від накип | він надійно захищати чайник зсередини і легко чиститися під проточний водою1;VERB NOUN ADJ NOUN ADP NOUN PUNCT PRON ADV VERB NOUN ADV CCONJ ADV VERB ADP ADJ NOUN
окремо хочу відзначити стильний дизайн і якісні матеріали | корпус з нержавійки не пітніє і не обпікає руки;окремо хотіти відзначити стильний дизайн і якісний матеріал | корпус з нержавійка не пітніти і не обпікати рука;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT NOUN ADP NOUN PART VERB CCONJ PART VERB NOUN
дуже радує висока швидкість віджимання | навіть з твердих овочів і фруктів ця соковижималка видобуває максимум соку буквально за хвилинудві1;дуже радувати високий швидкість віджимання | навіть з твердий овоч і фрукт цей соковижималка видобувати максимум сік буквально за хвилинудві1;ADV VERB ADJ NOUN NOUN PUNCT PART ADP ADJ NOUN CCONJ NOUN DET NOUN VERB NOUN NOUN ADV ADP NOUN
приємно здивувала широка горловина для закладки продуктів | у неї цілком поміщаються навіть великі шматки;приємно здивувати широкий горловина для закладка продукт | у вона цілком поміщатися навіть великий шматок;ADV VERB ADJ NOUN ADP NOUN NOUN PUNCT ADP PRON ADV VERB PART ADJ NOUN
порадувала можливість плавного регулювання швидкості | для мяких фруктів я ставлю мінімальні оберти;порадувати можливість плавний регулювання швидкість | для мякий фрукт я ставити мінімальний оберть;VERB NOUN ADJ NOUN NOUN PUNCT ADP ADJ NOUN PRON VERB ADJ NOUN
окремо хочу відзначити зручність чищення | всі деталі соковижималки легко розбираються;окремо хотіти відзначити зручність чищення | весь деталь соковижималка легко розбиратися;ADV VERB VERB NOUN NOUN PUNCT DET NOUN NOUN ADV VERB
цей грильбарбекю незамінна річ для любителів пікніків і дачного відпочинку | з ним я можу смачно пригостити шашликами і овочами на грилі велику компанію друзів і родичів1;цей грильбарбек незамінний річ для любитель пікнік і дачний відпочинок | з він я могти смачно пригостити шашлик і овоч на гриль великий компанія друг і родич 1;DET NOUN ADJ NOUN ADP NOUN NOUN CCONJ ADJ NOUN PUNCT ADP PRON PRON VERB ADV VERB NOUN CCONJ NOUN ADP NOUN ADJ NOUN NOUN CCONJ NOUN NUM
приємно здивувала швидкість розпалювання | завдяки продуманій системі вентиляції вугілля розгораються буквально за 1520 хвилин1;приємно здивувати швидкість розпалювання | завдяки продуманий система вентиляція вугілля розгоратися буквально за 1520 хвилин1;ADV VERB NOUN NOUN PUNCT ADP ADJ NOUN NOUN NOUN VERB ADV ADP NUM NOUN
порадувала наявність термометра в кришці | тепер я завжди знаю;порадувати наявність термометр в кришка | тепер я завжди знати;VERB NOUN NOUN ADP NOUN PUNCT ADV PRON ADV VERB
окремо хочу відзначити якість матеріалів і збірки | корпус з нержавійки не іржавіє;окремо хотіти відзначити якість матеріал і збірка | корпус з нержавійка не іржавіти;ADV VERB VERB NOUN NOUN CCONJ NOUN PUNCT NOUN ADP NOUN PART VERB
цей пилосос справжній монстр чистоти | з ним прибирання перетворюється з важкої повинності на легку і навіть приємну справу1;цей пилосос справжній монстр чистота | з він прибирання перетворюватися з важкий повинність на легкий і навіть приємний справуя;DET NOUN ADJ NOUN NOUN PUNCT ADP PRON NOUN VERB ADP ADJ NOUN ADP ADJ CCONJ PART ADJ NOUN
приємно здивувала наявність hepaфільтра | завдяки йому в повітря не повертається дрібний пил і алергени;приємно здивувати наявність hepaфільтр | завдяки він в повітря не повертатися дрібний пил і алерген;ADV VERB NOUN NOUN PUNCT ADP PRON ADP NOUN PART VERB ADJ NOUN CCONJ NOUN
порадувала можливість регулювання потужності | на мінімальних обертах пилосос чудово чистить штори і мякі меблі;порадувати можливість регулювання потужність | на мінімальний оберт пилосос чудово чистити штора і мякий меблий;VERB NOUN NOUN NOUN PUNCT ADP ADJ NOUN NOUN ADV VERB NOUN CCONJ ADJ NOUN
окремо хочу відзначити комплектацію насадками для різних поверхонь | з ними можна якісно прибрати будьякий куточок квартири;окремо хотіти відзначити комплектація насадок для різний поверхня | з вони можна якісно прибрати будьякий куточок квартира;ADV VERB VERB NOUN NOUN ADP ADJ NOUN PUNCT ADP PRON ADV ADV VERB ADJ NOUN NOUN
цей кондиціонер справжній рятівник у спеку | з ним я можу створити комфортний мікроклімат у квартирі навіть у найспекотніший день1;цей кондиціонер справжній рятівник у спека | з він я могти створити комфортний мікроклімат у квартира навіть у найспекотніший день1;DET NOUN ADJ NOUN ADP NOUN PUNCT ADP PRON PRON VERB VERB ADJ NOUN ADP NOUN PART ADP ADJ NOUN
дуже радує наявність інверторного компресора | завдяки йому кондиціонер працює дуже тихо і економічно витрачає електроенергію1;дуже радувати наявність інверторний компресор | завдяки він кондиціонер працювати дуже тихо і економічно витрачати електроенергію1;ADV VERB NOUN ADJ NOUN PUNCT ADP PRON NOUN VERB ADV ADV CCONJ ADV VERB NOUN
приємно здивувала функція іонізації повітря | вона насичує повітря корисними для здоровя негативно зарядженими іонами і нейтралізує неприємні запахи1;приємно здивувати функція іонізація повітря | вона насичувати повітря корисний для здоровя негативно заряджений інен і нейтралізувати неприємний запахи1;ADV VERB NOUN NOUN NOUN PUNCT PRON VERB NOUN ADJ ADP NOUN ADV ADJ NOUN CCONJ VERB ADJ NOUN
порадувала можливість регулювання напрямку повітряного потоку | тепер можна точково охолоджувати потрібну зону кімнати;порадувати можливість регулювання напрямок повітряний потік | тепер можна точково охолоджувати потрібний зона кімната;VERB NOUN NOUN NOUN ADJ NOUN PUNCT ADV ADV ADV VERB ADJ NOUN NOUN
окремо хочу відзначити стильний дизайн внутрішнього блоку | він виглядає сучасно і гармонійно вписується в будьякий інтерєр1;окремо хотіти відзначити стильний дизайн внутрішній блок | він виглядати сучасно і гармонійно вписуватися в будьякий інтерєр1;ADV VERB VERB ADJ NOUN ADJ NOUN PUNCT PRON VERB ADV CCONJ ADV VERB ADP ADJ NOUN
цей обігрівач справжня знахідка для міжсезоння і холодних зимових днів | з ним у квартирі завжди тепло і затишно;цей обігрівач справжній знахідка для міжсезоння і холодний зимовий день | з він у квартира завжди тепло і затишно;DET NOUN ADJ NOUN ADP NOUN CCONJ ADJ ADJ NOUN PUNCT ADP PRON ADP NOUN ADV ADV CCONJ ADV
дуже радує компактність і мобільність приладу | його легко переносити з кімнати в кімнату і брати з собою на дачу або в подорож1;дуже радувати компактність і мобільність прилад | він легко переносити з кімната в кімната і брати з себе на дач або в подорож1;ADV VERB NOUN CCONJ NOUN NOUN PUNCT PRON ADV VERB ADP NOUN ADP NOUN CCONJ VERB ADP PRON ADP NOUN CCONJ ADP NOUN
приємно здивувала наявність декількох режимів обігріву | я можу вибрати оптимальну потужність залежно від площі приміщення і швидкості нагріву1;приємно здивувати наявність декілька режим обігріва | я могти вибрати оптимальний потужність залежно від площа приміщення і швидкість нагріву1;ADV VERB NOUN DET NOUN NOUN PUNCT PRON VERB VERB ADJ NOUN ADV ADP NOUN NOUN CCONJ NOUN NOUN
порадувала функція захисту від перегрівання | навіть якщо обігрівач випадково перекриють штори або меблі;порадувати функція захист від перегрівання | навіть якщо обігрівач випадково перекрити штора або меблий;VERB NOUN NOUN ADP NOUN PUNCT PART SCONJ NOUN ADV VERB NOUN CCONJ NOUN
окремо хочу відзначити наявність таймера і термостата | з ними я можу задати бажану температуру і не хвилюватися;окремо хотіти відзначити наявність таймер і термостат | з вони я могти задати бажаний температура і не хвилюватися;ADV VERB VERB NOUN NOUN CCONJ NOUN PUNCT ADP PRON PRON VERB VERB ADJ NOUN CCONJ PART VERB
цей осушувач повітря став для мене справжньою знахідкою | з ним я нарешті позбулася вогкості і цвілі в квартирі;цей осушувач повітря стати для я справжній знахідка | з він я нарешті позбутися вогкість і цвіл в квартира;DET NOUN NOUN VERB ADP PRON ADJ NOUN PUNCT ADP PRON PRON ADV VERB NOUN CCONJ NOUN ADP NOUN
дуже радує висока ефективність роботи | осушувач збирає до декількох літрів води на добу;дуже радувати високий ефективність робота | осушувач збирати до декілька літр вода на доба;ADV VERB ADJ NOUN NOUN PUNCT NOUN VERB ADP DET NOUN NOUN ADP NOUN
приємно здивувала наявність автоматичного режиму | прилад сам визначає поточний рівень вологості і включається на повну потужність тільки при необхідності1;приємно здивувати наявність автоматичний режим | прилад сам визначати поточний рівень вологість і включатися на повний потужність тільки при необхідності1;ADV VERB NOUN ADJ NOUN PUNCT NOUN DET VERB ADJ NOUN NOUN CCONJ VERB ADP ADJ NOUN PART ADP NOUN
окремо хочу відзначити простоту обслуговування | знімний резервуар для води легко виймається і спорожняється;окремо хотіти відзначити простіт обслуговування | знімний резервуар для вода легко вийматися і спорожнятися;ADV VERB VERB NOUN NOUN PUNCT ADJ NOUN ADP NOUN ADV VERB CCONJ VERB
цей зволожувач повітря незамінна річ для опалювального сезону | з ним повітря в квартирі завжди свіже і приємне;цей зволожувач повітря незамінний річ для опалювальний сезон | з він повітря в квартира завжди свіжий і приємний;DET NOUN NOUN ADJ NOUN ADP ADJ NOUN PUNCT ADP PRON NOUN ADP NOUN ADV ADJ CCONJ ADJ
дуже радує обєм резервуара для води | його вистачає на всю ніч безперервної роботи;дуже радувати обєма резервуар для вода | він вистачати на весь ніч безперервний робота;ADV VERB NOUN NOUN ADP NOUN PUNCT PRON VERB ADP DET NOUN ADJ NOUN
приємно здивувала функція ароматизації | у спеціальний відсік можна додати ефірне масло і вся кімната наповниться приємним ненавязливим ароматом1;приємно здивувати функція ароматизація | у спеціальний відсік можна додати ефірний масло і весь кімната наповнитися приємний ненавязливий ароматом1;ADV VERB NOUN NOUN PUNCT ADP ADJ NOUN ADV VERB ADJ NOUN CCONJ DET NOUN VERB ADJ ADJ NOUN
порадувала наявність індикатора поточної вологості | я завжди бачу;порадувати наявність індикатор поточний вологість | я завжди бачити;VERB NOUN NOUN ADJ NOUN PUNCT PRON ADV VERB
окремо хочу відзначити оригінальний дизайн | зволожувач більше схожий на стильний елемент декору;окремо хотіти відзначити оригінальний дизайн | зволожувач більше схожий на стильний елемент декор;ADV VERB VERB ADJ NOUN PUNCT NOUN ADV ADJ ADP ADJ NOUN NOUN
цей вентилятор справжній рятівник у спекотні літні дні | з ним навіть у найзадушливішій кімнаті стає свіжо і комфортно1;цей вентилятор справжній рятівник у спекотний літній день | з він навіть у найзадушливіший кімната ставати свіжо і комфортний;DET NOUN ADJ NOUN ADP ADJ ADJ NOUN PUNCT ADP PRON PART ADP ADJ NOUN VERB ADV CCONJ ADJ
дуже радує потужність обдуву | навіть на мінімальній швидкості вентилятор створює відчутний повітряний потік;дуже радувати потужність обдува | навіть на мінімальний швидкість вентилятор створювати відчутний повітряний потік;ADV VERB NOUN NOUN PUNCT PART ADP ADJ NOUN NOUN VERB ADJ ADJ NOUN
порадувала наявність пульта дистанційного керування | не потрібно підходити до вентилятора;порадувати наявність пульта дистанційний керування | не потрібно підходити до вентилятор;VERB NOUN NOUN ADJ NOUN PUNCT PART ADV VERB ADP NOUN
окремо хочу відзначити стильний дизайн і якісні матеріали | металева решітка і міцний пластик корпусу добре протистоять ударам і падінням;окремо хотіти відзначити стильний дизайн і якісний матеріал | металевий решітка і міцний пластик корпус добре протистоїти удар і падіння;ADV VERB VERB ADJ NOUN CCONJ ADJ NOUN PUNCT ADJ NOUN CCONJ ADJ NOUN NOUN ADV VERB NOUN CCONJ NOUN
цей пульсометр незамінна річ для всіх;цей пульсометр незамінний річ для весь;DET NOUN ADJ NOUN ADP DET
дуже радує точність вимірювань | пульсометр показує дані з точністю до удару;дуже радувати точність вимірювання | пульсометр показувати дані з точність до удар;ADV VERB NOUN NOUN PUNCT NOUN VERB NOUN ADP NOUN ADP NOUN
приємно здивувала автономність роботи | заряду вбудованої батареї вистачає на кілька тижнів щоденного використання;приємно здивувати автономність робота | заряд вбудований батарея вистачати на кілька тиждень щоденний використання;ADV VERB NOUN NOUN PUNCT NOUN ADJ NOUN VERB ADP DET NOUN ADJ NOUN
порадувала водонепроникність корпусу | тепер я можу плавати в басейні і займатися серфінгом;порадувати водонепроникність корпус | тепер я могти плавати в басейн і займатися серфінг;VERB NOUN NOUN PUNCT ADV PRON VERB VERB ADP NOUN CCONJ VERB NOUN
окремо хочу відзначити зручний додаток для синхронізації | він автоматично переносить дані з пульсометра на смартфон;окремо хотіти відзначити зручний додаток для синхронізація | він автоматично переносити дані з пульсометр на смартфон;ADV VERB VERB ADJ NOUN ADP NOUN PUNCT PRON ADV VERB NOUN ADP NOUN ADP NOUN
дуже радує потужність вібрації | навіть на мінімальній швидкості масажер відчутно промішує мязи;дуже радувати потужність вібрація | навіть на мінімальний швидкість масажер відчутно промішувати мяза;ADV VERB NOUN NOUN PUNCT PART ADP ADJ NOUN NOUN ADV VERB NOUN
порадувала ергономіка ручки | вона зручно лежить в долоні і не вислизає навіть мокрими руками;порадувати ергономіка ручка | вона зручно лежати в долоня і не вислизати навіть мокрий рука;VERB NOUN NOUN PUNCT PRON ADV VERB ADP NOUN CCONJ PART VERB PART ADJ NOUN
окремо хочу відзначити тиху роботу | на мінімальній швидкості масажер практично не чути;окремо хотіти відзначити тихий робота | на мінімальний швидкість масажер практично не чути;ADV VERB VERB ADJ NOUN SYM ADP ADJ NOUN NOUN ADV PART VERB
ця електрична зубна щітка справжнє одкровення для мене | вона чистить зуби так ефективно і водночас делікатно;цей електричний зубний щітка справжній одкровення для я | вона чистити зуб так ефективно і водночас делікатно;DET ADJ ADJ NOUN ADJ NOUN ADP PRON PUNCT PRON VERB NOUN ADV ADV CCONJ ADV ADV
приємно здивував таймер на дві хвилини з короткою паузою кожні 30 секунд | він допомагає рівномірно почистити всі зони і не затримуватися на одному місці занадто довго1;приємно здивувати таймер на два хвилина з короткий пауза кожний 30 секунда | він допомагати рівномірно почистити весь зона і не затримуватися на один місце занадто довго1;ADV VERB NOUN ADP NUM NOUN ADP ADJ NOUN DET NUM NOUN PUNCT PRON VERB ADV VERB DET NOUN CCONJ PART VERB ADP DET NOUN ADV ADV
окремо хочу відзначити зручну докстанцію для підзарядки | досить просто поставити щітку на неї після чищення і до наступного разу вона гарантовано буде заряджена1;окремо хотіти відзначити зручний докстанція для підзарядка | досить просто поставити щітка на вона після чищення і до наступний раз вона гарантовано бути зарядженати;ADV VERB VERB ADJ NOUN ADP NOUN PUNCT ADV PART VERB NOUN ADP PRON ADP NOUN CCONJ ADP ADJ NOUN PRON ADV AUX VERB
цей слуховий апарат став для мене справжнім порятунком | з ним я нарешті можу чути співрозмовника навіть в гучному натовпі і по телефону1;цей слуховий апарат стати для я справжній порятунок | з він я нарешті могти чути співрозмовник навіть в гучний натовп і по телефону1;DET ADJ NOUN VERB ADP PRON ADJ NOUN PUNCT ADP PRON PRON ADV VERB VERB NOUN PART ADP ADJ NOUN CCONJ ADP NOUN
приємно здивувала якість звуку | апарат підсилює мову;приємно здивувати якість звук | апарат підсилювати мова;ADV VERB NOUN NOUN PUNCT NOUN VERB NOUN
